business_name,email,phone,website,city,category,niche
Gaffel Haus Berlin - Das Kölsche Konsulat in der Hauptstadt,berlin@gaffel-haus.de,030 31011693,http://www.gaffel-haus-berlin.de/,"Berlin, Germany",german restaurant,restaurant
Restaurant Trattoria Portofino,info@portofino-trattoria.de,030 23910610,http://www.portofino-trattoria.de/,"Berlin, Germany",italian restaurant,restaurant
Boulevard Friedrichstrasse,mail@boulevard-friedrichstrasse.de,030 2833437,http://www.boulevard.berlin/,"Berlin, Germany",german restaurant,restaurant
Alt-Berliner Wirtshaus,wirtshaus@hamanns-gastronomie.de,030 22488205,http://www.altberliner-wirtshaus.de/,"Berlin, Germany",german restaurant,restaurant
Ständige Vertretung,berlin@staev.de,030 2823965,https://www.staev.de/berlin-mitte.html,"Berlin, Germany",german restaurant,restaurant
Dicke Wirtin,post@dicke-wirtin.de,030 3124952,https://dicke-wirtin.de/,"Berlin, Germany",german restaurant,restaurant
Restauration 1840,restaurant@berlin-1840.de,030 24727401,https://www.berlin-1840.de/,"Berlin, Germany",german restaurant,restaurant
Alla Vita,info@allavitachicago.com,(312) 667-0104,https://www.allavitachicago.com/,"Chicago, USA",restaurant,restaurant
Boka,events@bokachicago.com,(312) 337-6070,http://www.bokachicago.com/,"Chicago, USA",american restaurant,restaurant
The Berghoff Restaurant,jamaal@berghoff.com,(312) 427-3170,https://www.theberghoff.com/,"Chicago, USA",german restaurant,restaurant
Roanoke Restaurant,info@roanokehospitality.com,(312) 361-3800,http://www.theroanokerestaurant.com/,"Chicago, USA",cocktail bar,restaurant
Cindy's Rooftop,cindysinfo@caa.bokagrp.com,(312) 792-3502,http://www.cindysrooftop.com/,"Chicago, USA",restaurant,restaurant
Bungalow,reservation@alifehospitality.com,(713) 393-7868,https://bungalowdining.com/,"Houston, USA",steak house,restaurant
State of Grace,eventsstateofgrace@rocketfarmrestaurants.com,(832) 942-5080,http://www.stateofgracetx.com/,"Houston, USA",american restaurant,restaurant
JOEY Uptown,accessibility@joeyrestaurants.com,(346) 646-5639,https://joeyrestaurants.com/location/joey-uptown,"Houston, USA",restaurant,restaurant
Nancy's Hustle,info@nancyshustle.com,(346) 571-7931,http://nancyshustle.com/,"Houston, USA",american restaurant,restaurant
La Fisheria,lafisheria.downtown@gmail.com,(713) 802-1712,http://www.lafisheriahtx.com/,"Houston, USA",mexican restaurant,restaurant
Josephine's,josephinesgulfcoast@gmail.com,(713) 527-8988,https://josephinesgulfcoasttradition.com/,"Houston, USA",seafood restaurant,restaurant
Moxies Houston Restaurant,jdesjardins@eatzhospitality.com,(346) 571-6164,https://moxies.com/restaurants/houston?utm_source=GMB&utm_medium=google-location-listing&utm_campaign=organic,"Houston, USA",restaurant,restaurant
Tattu London,london@tattu.co.uk,020 3778 1985,https://tattu.co.uk/locations/tattu-london/,"London, UK",asian restaurant,restaurant
HIDE,info@hide.co.uk,020 3146 8666,https://hide.co.uk/?utm_source=gbp&utm_medium=organic,"London, UK",fine dining restaurant,restaurant
The Wolseley,reservations@thewolseley.com,020 7499 6996,http://www.thewolseley.com/,"London, UK",british restaurant,restaurant
Rules,pr@rules.co.uk,020 7836 5314,http://www.rules.co.uk/,"London, UK",british restaurant,restaurant
Blacklock Covent Garden,coventgarden@theblacklock.com,020 3034 1394,https://theblacklock.com/coventgarden-reservations/?utm_source=GMB&utm_medium=website+click&utm_campaign=SDM&utm_id=GMB,"London, UK",restaurant,restaurant
Berners Tavern,eh.loneb.events@editionhotels.com,020 7908 7979,http://www.bernerstavern.com/,"London, UK",british restaurant,restaurant
Ekstedt at The Yard,enquiries.ekstedt@greatscotlandyard.com,020 7925 4749,https://www.ekstedtattheyard.com/,"London, UK",scandinavian restaurant,restaurant
Bantof,info@bantof.com,07548 373755,https://bantof.com/,"London, UK",restaurant,restaurant
OMA,hello@oma.london,020 8129 6760,http://oma.london/,"London, UK",greek restaurant,restaurant
Nonos,contact@nonos.co.uk,020 7278 9700,http://nonos.co.uk/,"London, UK",greek restaurant,restaurant
Osteria romana,info@osteriaromana.co.uk,020 7584 5819,http://osteriaromana.co.uk/,"London, UK",italian restaurant,restaurant
Inca London,reservations@incalondon.com,020 7734 6066,http://www.incalondon.com/home,"London, UK",south american restaurant,restaurant
Redbird,info@redbird.la,(213) 788-1191,http://www.redbird.la/,"Los Angeles, USA",brunch restaurant,restaurant
Oste,ostelosangeles@outlook.com,(323) 413-2372,http://ostelosangeles.com/,"Los Angeles, USA",italian restaurant,restaurant
Farmer's Daughters,info@farmersdaughters.com.au,(03) 9116 8682,https://www.farmersdaughters.com.au/?utm_source=Google&utm_medium=GMB&utm_campaign=Map,"Melbourne, Australia",restaurant,restaurant
NOMAD Melbourne,eat@nomad.melbourne,(03) 9021 5240,https://nomad.melbourne/,"Melbourne, Australia",restaurant,restaurant
Maha Restaurant,admin@maharestaurant.com.au,(03) 9629 5900,http://maharestaurant.com.au/,"Melbourne, Australia",middle eastern restaurant,restaurant
Freyja,hello@freyjarestaurant.com,(03) 8688 7141,https://www.freyjarestaurant.com/,"Melbourne, Australia",restaurant,restaurant
Gimlet,frontdesk@gimlet.melbourne,(03) 9277 9777,https://gimlet.melbourne/,"Melbourne, Australia",restaurant,restaurant
La Cucina Melbourne,info@lacucinamelbourne.com.au,(03) 8456 7682,https://www.lacucinamelbourne.com.au/,"Melbourne, Australia",italian restaurant,restaurant
Supernormal,info@supernormal.net.au,(03) 9650 8688,http://www.supernormal.net.au/,"Melbourne, Australia",asian fusion restaurant,restaurant
Palermo,info@palermo.melbourne,(03) 9002 1600,https://www.palermo.melbourne/?utm_source=google&utm_medium=gmb,"Melbourne, Australia",argentinian restaurant,restaurant
Tipo 00,eat@tipooo.com.au,(03) 9942 3946,https://www.tipo00.com.au/,"Melbourne, Australia",italian restaurant,restaurant
Vue de monde,vuedemonde@vuedemonde.com.au,(03) 9691 3888,http://www.vuedemonde.com.au/,"Melbourne, Australia",fine dining restaurant,restaurant
Kiss & Tell,info@mamasdininggroup.com.au,(03) 9095 6614,http://kissandtell.melbourne/,"Melbourne, Australia",asian fusion restaurant,restaurant
Society,bookings@societyrestaurant.com,(03) 8618 8900,https://www.societyrestaurant.com/,"Melbourne, Australia",restaurant,restaurant
The George on Collins,info@thegeorgeoncollins.com.au,(03) 9663 7226,http://www.thegeorgeoncollins.com.au/,"Melbourne, Australia",asian restaurant,restaurant
Sezar Restaurant,info@sezar.com.au,(03) 9663 9882,http://sezar.com.au/,"Melbourne, Australia",eastern european restaurant,restaurant
MoVida,reservations@movida.com.au,(03) 9663 3038,https://www.movida.com.au/,"Melbourne, Australia",spanish restaurant,restaurant
Osteria Ilaria,eat@osteriailaria.com,(03) 9642 2287,http://www.osteriailaria.com/,"Melbourne, Australia",italian restaurant,restaurant
Chin Chin,eat@chinchinrestaurant.com.au,(03) 8663 2000,https://www.chinchin.melbourne/,"Melbourne, Australia",asian restaurant,restaurant
Meatmaiden,info@meatmaiden.com.au,(03) 9078 7747,http://www.meatmaiden.com.au/,"Melbourne, Australia",steak house,restaurant
Crazy About You,info@passionrestaurantgroup.com,(305) 377-4442,https://passionrestaurantgroup.com/restaurants/crazy-about-you/,"Miami, USA",american restaurant,restaurant
CASA NEOS,reservations@casa-neos.com,(305) 800-6367,https://www.casa-neos.com/,"Miami, USA",mediterranean restaurant,restaurant
Gordon Ramsay Hell's Kitchen - Miami,rgrhigh@gordonramsay.com,(786) 688-0082,https://www.gordonramsayrestaurants.com/en/us/hells-kitchen/locations/miami,"Miami, USA",restaurant,restaurant
Komodo Miami,info@komodomiami.com,(305) 534-2211,https://komodomiami.com/,"Miami, USA",restaurant,restaurant
Fiore Caffe Miami,fiorecafemiami@gmail.com,(786) 558-5152,https://fiorecaffemiami.com/,"Miami, USA",breakfast restaurant,restaurant
Mayami Wynwood,info@mayamiwynwood.com,(786) 660-1341,https://www.mayamiwynwood.com/,"Miami, USA",restaurant,restaurant
Marabu Restaurant,hello@maraburestaurant.com,(786) 598-8012,https://www.maraburestaurant.com/,"Miami, USA",restaurant,restaurant
Moxies Miami Restaurant,adeleon@eatzhospitality.com,(305) 549-8997,https://moxies.com/restaurants/miami-mary-brickell?utm_source=GMB&utm_medium=google-location-listing&utm_campaign=organic,"Miami, USA",restaurant,restaurant
Santorini by Georgios,groups@santorinibygeorgios.com,(305) 672-6624,https://santorinibygeorgios.com/,"Miami, USA",greek restaurant,restaurant
Nusr-Et Steakhouse,michelle.sabel@nusr-etus.com,(305) 415-9990,https://www.nusr-et.com.tr/distinctive-venues/miami.5.aspx?&utm_source=google+business+profile&utm_medium=organic&utm_content=gbp+link+website&utm_creative_format=gbp+link+website&business_id=15624168890025590037,"Miami, USA",steak house,restaurant
La Grande Boucherie,contact_chicago@boucherieus.com,(212) 510-7714,https://www.boucherieus.com/,"New York City, USA",french restaurant,restaurant
The Smith,info@thesmithrestaurant.com,(212) 685-4500,https://thesmithrestaurant.com/location/nomad/,"New York City, USA",american restaurant,restaurant
Butter,reservations@butterrestaurant.com,(646) 719-1364,http://www.butterrestaurant.com/,"New York City, USA",american restaurant,restaurant
1803 NYC,1803nyc@gmail.com,(212) 267-3000,https://1803nyc.com/,"New York City, USA",cajun restaurant,restaurant
Eataly,customerservice@eataly.com,(212) 897-2895,https://www.eataly.com/us_en/stores/nyc-downtown/restaurants,"New York City, USA",italian restaurant,restaurant
Minetta Tavern,events@minettatavernny.com,(212) 475-3850,http://www.minettatavernny.com/,"New York City, USA",french restaurant,restaurant
Atera,reservations@ateranyc.com,(212) 226-1444,http://www.ateranyc.com/,"New York City, USA",american restaurant,restaurant
Le Marais Restaurant Paris,contact@privateaser.com,09 87 36 09 13,https://www.privateaser.com/lieu/44897-le-marais-restaurant,"Paris, France",mediterranean restaurant,restaurant
Chouchou,restauchouchou@gmail.com,01 45 08 02 03,http://www.restaurantchouchouparis.fr/,"Paris, France",french restaurant,restaurant
Epicure,epicure@oetkerhotels.com,01 53 43 43 40,https://www.oetkerhotels.com/hotels/le-bristol-paris/restaurants-bars/epicure/?utm_source=google&utm_medium=organic&utm_campaign=google_local_epicure,"Paris, France",fine dining restaurant,restaurant
Restaurant Guy Savoy,reserv@guysavoy.com,01 43 80 40 61,http://www.guysavoy.com/,"Paris, France",french restaurant,restaurant
Au Vieux Comptoir,auvieuxcomptoir@gmail.com,01 45 08 53 08,https://www.au-vieux-comptoir.com/,"Paris, France",french restaurant,restaurant
Pur' - Jean-François Rouquette,reservations.restaurants@hyatt.com,01 58 71 10 60,https://www.paris-restaurant-pur.fr/,"Paris, France",fine dining restaurant,restaurant
Hustlers. Syd,hello@hustlerssyd.com.au,0402 641 929,http://www.hustlerssyd.com.au/,"Sydney, Australia",asian fusion restaurant,restaurant
The Blue Door,eat@thebluedoorsurryhills.com.au,0417 909 635,http://www.thebluedoorsurryhills.com.au/,"Sydney, Australia",fine dining restaurant,restaurant
Bennelong,reservations@bennelong.com.au,(02) 9240 8000,http://www.bennelong.com.au/,"Sydney, Australia",australian restaurant,restaurant
Aalia Restaurant Sydney,info@aaliarestaurant.com,(02) 9182 5880,https://www.aaliarestaurant.com/?utm_content=AALIA+Restaurant+Sydney&utm_campaign=Google+My+Business&utm_medium=organic&utm_source=google&utm_term=plcid_6952976032146166324,"Sydney, Australia",middle eastern restaurant,restaurant
New Amsterdam Cafe,hi@newamsterdamcafe.com,(604) 682-8955,http://newamsterdamcafe.com/,"Vancouver, Canada",restaurant,restaurant
The Coffee House Barcelona,thecoffeehousebcn@gmail.com,631 05 08 36,https://www.thecoffeehousebcn.com/,"Barcelona, Spain",brunch restaurant,restaurant
NOVELA - COFFEE / BRUNCH / COCKTAILS,info@novelabcn.com,931 65 34 40,http://www.novelabcn.com/,"Barcelona, Spain",brunch restaurant,restaurant
Joe's Café Dubai,joescafedubai@binhendiholding.com,04 320 0040,https://www.joescafedubai.com/,"Dubai, UAE",restaurant,restaurant
"Arabian Tea House Restaurant & Cafe - Al Fahidi, Dubai",info@arabianteahouse.com,04 353 5071,http://www.arabianteahouse.com/,"Dubai, UAE",middle eastern restaurant,restaurant
Evelyn's,hello@evelyns.co,0161 834 3303,http://www.evelyns.co/,"Manchester, UK",restaurant,restaurant
The Koffee Pot,hello@thekoffeepot.co.uk,0161 236 8918,https://www.thekoffeepot.co.uk/menus,"Manchester, UK",brunch restaurant,restaurant
MERCI MARCEL ORCHARD,hello@mercimarcelgroup.com,6970 9792,http://www.mercimarcelgroup.com/,Singapore,french restaurant,restaurant
Cafe de Muse - The Restaurant,jris@cafedemusesg.com,6970 5011,https://www.cafedemusesg.com/,Singapore,restaurant,restaurant
Le Jardin Cafe | Fort Canning,enquiries@lejardin.com.sg,8870 9977,http://www.lejardin.com.sg/,Singapore,european restaurant,restaurant
Federal Cafe Bar,jobs@federalcafe.co.uk,,https://www.federalcafe.co.uk/,"Manchester, UK",brunch restaurant,restaurant
Stacks Diner,hello@stacksdiner.com,020 854 5963,https://www.stacksdiner.com/,"Amsterdam, Netherlands",restaurant,restaurant
Stamppot Amsterdam,info@stamppot-amsterdam.nl,020 303 8314,https://www.stamppot-amsterdam.nl/,"Amsterdam, Netherlands",restaurant,restaurant
Hard Rock Cafe Amsterdam,amsterdam_social@hardrock.com,020 888 1358,https://cafe.hardrock.com/amsterdam/#utm_source=Google&utm_medium=Yext&utm_campaign=Listings,"Amsterdam, Netherlands",american restaurant,restaurant
Restaurant Black,info@restaurantblack.nl,020 787 0398,https://www.restaurantblack.nl/,"Amsterdam, Netherlands",diner,restaurant
Stoop & Stoop eetcafé,info@stoopenstoop-amsterdam.nl,020 620 0982,http://www.stoopenstoop.nl/,"Amsterdam, Netherlands",dutch restaurant,restaurant
Hollands Hap Hmm Restaurant,haphmm33@gmail.com,020 770 8924,http://www.hap-hmm.nl/,"Amsterdam, Netherlands",dutch restaurant,restaurant
Metro Diner and Bar,metrodineratl@gmail.com,(404) 577-1420,http://www.metrodineratl.com/,"Atlanta, USA",diner,restaurant
Majestic Diner,info@majesticdiner.com,(404) 875-0276,http://www.majesticdiner.com/,"Atlanta, USA",diner,restaurant
Home grown GA Restaurant,homegrownga@yahoo.com,(404) 222-0455,https://www.homegrownga.com/,"Atlanta, USA",breakfast restaurant,restaurant
Broadway Diner,hello@broadwaydiner.co.nz,,https://broadwaydiner.co.nz/,"Auckland, New Zealand",hamburger restaurant,restaurant
Federal Delicatessen,hello@thefed.co.nz,021 905 345,http://www.thefed.co.nz/,"Auckland, New Zealand",restaurant,restaurant
Mr. Morris,eat@mrmorris.nz,09 869 5522,http://www.mrmorris.nz/,"Auckland, New Zealand",restaurant,restaurant
Cooke's Restaurant & Bar,cookes@fableauckland.com,09 309 9979,https://cookesrestaurant.co.nz/,"Auckland, New Zealand",bar,restaurant
Hard Rock Cafe | Berlin,berlin_social@hardrock.com,030 884620,https://cafe.hardrock.com/berlin/,"Berlin, Germany",american restaurant,restaurant
Steakhouse & Restaurant Las Malvinas,info@las-malvinas.de,030 24727004,https://las-malvinas.de/,"Berlin, Germany",steak house,restaurant
The Bird,thebirdreservations@gmail.com,030 20455600,http://www.thebirdinberlin.com/,"Berlin, Germany",american restaurant,restaurant
Curry 61,info@curry61.de,030 40054033,http://www.curry61.de/,"Berlin, Germany",fast food restaurant,restaurant
Agadón,agadon@dlksa.net,(601) 5552220,http://www.restauranteagadon.com/,"Bogotá, Colombia",american restaurant,restaurant
La Cabaña Restaurant,info@lacabana.com.ar,011 4314-3710,http://www.lacabana.com.ar/,"Buenos Aires, Argentina",argentinian restaurant,restaurant
Garibaldi Restaurante,hospitality@covermanager.com,,https://www.covermanager.com/reserve/module_restaurant/garibaldi-restaurante-buenos-aires-argentina/spanish?source=INSTAGRAM,"Buenos Aires, Argentina",restaurant,restaurant
Cucina D'Onore,info@cucinadonore.com,011 4315-9260,http://www.cucinadonore.com/,"Buenos Aires, Argentina",italian restaurant,restaurant
Egghead Diner,info@egghead.za.com,021 286 9034,https://eggheaddiner.co.za/,"Cape Town, South Africa",diner,restaurant
The Dog's Bollocks at YARD,info@yardco.co.za,083 440 7843,https://www.yardco.co.za/,"Cape Town, South Africa",hamburger restaurant,restaurant
Arnolds Restaurant,manager@arnolds.co.za,021 424 4344,http://www.arnolds.co.za/,"Cape Town, South Africa",restaurant,restaurant
Between Us,info@betweenus.capetown,079 729 5316,http://www.betweenus.capetown/,"Cape Town, South Africa",restaurant,restaurant
Stella's Diner,info@stellasdinerchicago.com,(773) 472-9040,http://www.stellasdinerchicago.com/,"Chicago, USA",diner,restaurant
Alexander's Restaurant,erikdmizhospitality@gmail.com,(773) 743-3841,http://alexanderschi.com/,"Chicago, USA",diner,restaurant
Dinner In The Sky,info@dinnerinthesky.ae,058 819 3296,https://dinnerinthesky.ae/,"Dubai, UAE",restaurant,restaurant
Mama Restaurant Dubai,reservation.dubai@mamashelter.com,04 527 0888,https://mamashelter.com/dubai/eat-drink/,"Dubai, UAE",restaurant,restaurant
The Daily City Walk,hello@rovehotels.com,04 561 9999,https://www.rovehotels.com/en/hotels/rove-city-walk/daily-city-walk/?utm_source=google&utm_medium=local-search&utm_campaign=googlemybusiness,"Dubai, UAE",restaurant,restaurant
"Carnival by Trèsind Restaurant & Bar | DIFC, Dubai",marketing@passionfandb.com,800 1604,http://www.carnivalbytresind.com/,"Dubai, UAE",restaurant,restaurant
Amaya Best Shisha In Dubai,info@amayaintl.com,04 587 1000,https://amayaintl.com/,"Dubai, UAE",hookah bar,restaurant
Thunder Road Cafe,reservations@thunderroadcafe.com,(01) 265 6752,https://www.thunderroadcafe.com/,"Dublin, Ireland",american restaurant,restaurant
Shake Dog The Finer Diner,mrshakedog@gmail.com,,http://shakedog.ie/,"Dublin, Ireland",hot dog restaurant,restaurant
BóBós Burgers Restaurant,info@bobos.ie,(01) 538 0100,http://bobos.ie/,"Dublin, Ireland",restaurant,restaurant
Black Bear Diner North Houston,info@blackbeardiner.com,(346) 300-4012,https://blackbeardiner.com/location/houston-tx/,"Houston, USA",american restaurant,restaurant
Harry's,info@harryshtx.com,(713) 528-0198,http://www.harryshtx.com/,"Houston, USA",brunch restaurant,restaurant
Traveler's Table,info@travelerstable.com,(832) 409-5785,http://www.travelerstable.com/,"Houston, USA",cocktail bar,restaurant
Tel-Wink Grill,telwinkgrill@gmail.com,(713) 644-4933,https://www.telwinkgrill.com/,"Houston, USA",diner,restaurant
Nate's Diner,nates1corp@gmail.com,(832) 286-1609,https://natesdiner.com/,"Houston, USA",diner,restaurant
Jackie's Kitchen,info@jackieskitchenhouston.com,(713) 681-1916,http://jackieskitchenhouston.com/,"Houston, USA",diner,restaurant
Barnaby's Cafe,info@barnabyscafe.com,(713) 874-1454,http://www.barnabyscafe.com/,"Houston, USA",diner,restaurant
Ace Cafe Kuala Lumpur,info@acecafekualalumpur.com.my,03-2602 9880,https://www.acecafekualalumpur.com.my/,"Kuala Lumpur, Malaysia",restaurant,restaurant
Bob's Diner,info@bobsdinerlos.com,0916 777 7771,https://bobsdinerlos.com/,"Lagos, Nigeria",restaurant,restaurant
The Grid Lagos,reservation@thegridlagos.com,0805 325 1161,https://thegridlagos.com/,"Lagos, Nigeria",restaurant,restaurant
Yellow Chilli Restaurant & Bar,support@yellowchilling.com,0808 994 8999,https://yellowchilling.com/,"Lagos, Nigeria",african restaurant,restaurant
Tiger's Diner,tigersdiner1@gmail.com,020 3184 1098,https://www.tigersdiner.co.uk/,"London, UK",diner,restaurant
Electric Bar & Diner,enquiries@thened.com,020 3828 2000,https://www.thened.com/london/restaurants/electric-bar-and-diner?utm_source=google&utm_medium=local&utm_campaign=electric-bar-diner,"London, UK",american restaurant,restaurant
Joe Allen,info@joeallen.co.uk,020 7836 0651,http://www.joeallen.co.uk/,"London, UK",american restaurant,restaurant
Dinner by Heston Blumenthal,molon-reservations@mohg.com,020 7201 3833,https://www.mandarinoriental.com/en/london/hyde-park/dine/dinner-by-heston-blumenthal?src=loc.yext.molon.ggl,"London, UK",british restaurant,restaurant
Hard Rock Cafe,piccadillycircus.jobs@hardrock.com,020 7287 4600,https://cafe.hardrock.com/piccadilly-circus/,"London, UK",american restaurant,restaurant
Waffle Jack's American Diner,wafflejacks@aol.com,020 3659 1361,http://www.wafflejacks.co.uk/,"London, UK",american restaurant,restaurant
Unity Diner,nancy@unitydiner.com,020 7426 0224,https://www.unitydiner.co.uk/,"London, UK",diner,restaurant
Darwin Brasserie,restaurants@skygarden.london,0333 772 0020,https://skygarden.london/restaurants/darwin-brasserie/,"London, UK",bar,restaurant
Fred 62,info@fred62.com,(323) 667-0062,https://fred62.com/,"Los Angeles, USA",diner,restaurant
Cafe 50's Diner - West LA,cafe50swestla@gmail.com,(310) 479-1955,https://www.cafe50s.com/,"Los Angeles, USA",diner,restaurant
Clark Street Diner,nfo@clarkstreetdiner.com,(323) 450-9149,http://www.clarkstreetdiner.la/,"Los Angeles, USA",restaurant,restaurant
Denae’s Diner,info@denaesdiner.com,(213) 439-3002,https://www.denaesdiner.com/,"Los Angeles, USA",diner,restaurant
House of Pies,houseofpies1869@gmail.com,(323) 666-9961,http://houseofpiesla.com/,"Los Angeles, USA",diner,restaurant
Sweet Diner,info@sweetdiner.co.uk,0161 337 8886,http://www.sweetdiner.co.uk/,"Manchester, UK",american restaurant,restaurant
Dukes 92,reservations@dukes92.com,0161 839 8642,http://www.dukes92.com/,"Manchester, UK",bar and grill,restaurant
Operator Diner,eat@operatordiner.com.au,(03) 8395 6341,https://operatordiner.com.au/,"Melbourne, Australia",diner,restaurant
Henry and The Fox,reservations@henryandthefox.com.au,(03) 9614 3277,https://www.henryandthefox.com.au/,"Melbourne, Australia",breakfast restaurant,restaurant
Easey's,oldmate@easeys.com.au,(03) 9417 2250,http://easeys.com.au/,"Melbourne, Australia",hamburger restaurant,restaurant
Garden State Diner,gardendinein@gmail.com,(03) 8524 9547,https://www.gardenstatecafe.com.au/,"Melbourne, Australia",restaurant,restaurant
Bowery To Williamsburg,info@bowerytowilliamsburg.com.au,(03) 9077 0162,http://bowerytowilliamsburg.com.au/,"Melbourne, Australia",american restaurant,restaurant
Pepe's Italian & Liquor,info@pepesitalian.com.au,(03) 9663 7994,http://pepesitalian.com.au/,"Melbourne, Australia",italian restaurant,restaurant
Animal Masaryk,contacto@grupocosteno.com,55 3378 1264,https://costeno.com/animal,"Mexico City, Mexico",mexican restaurant,restaurant
Balcón del Zócalo,concierge.bz@centralhoteles.com,55 5130 5134,https://www.balcondelzocalo.com/,"Mexico City, Mexico",mexican restaurant,restaurant
Chug's Diner,contact@chugsdiner.com,(786) 353-2940,http://chugsdiner.com/,"Miami, USA",restaurant,restaurant
PONDICHÉRY CAFÉ - ALL-DAY DINING,h6451@sofitel.com,022 6117 5000,https://sofitel.accor.com/en/hotels/6451/R002.restaurant.html,"Mumbai, India",restaurant,restaurant
Flute 24 Hrs,info@krishnapalaceresidency.com,022 6629 3333,http://www.krishnapalaceresidency.com/,"Mumbai, India",north indian restaurant,restaurant
24/7 Restaurant,mumresv@thelalit.com,084510 04250,http://www.thelalit.com/the-lalit-mumbai/eat-and-drink/247-restaurant/,"Mumbai, India",buffet restaurant,restaurant
Tick Tock Diner NY,info@ticktockdinerny.com,(212) 268-8444,http://www.ticktockdinerny.com/,"New York City, USA",diner,restaurant
Golden Diner,talkto@goldendinerny.com,(917) 472-7800,http://www.goldendinerny.com/,"New York City, USA",diner,restaurant
Square Diner,info@squarediner.com,(212) 925-7188,http://squarediner.com/,"New York City, USA",diner,restaurant
Westway Diner,westwaydiner@gmail.com,(212) 582-7661,https://www.westwaydiner.com/,"New York City, USA",diner,restaurant
Malibu Diner,malibudinernyc163@gmail.com,(212) 691-1369,http://malibudinernyc.nyc/,"New York City, USA",diner,restaurant
Court Square Diner,courtdine@aol.com,(718) 392-1222,http://courtsquarediner.com/,"New York City, USA",diner,restaurant
Sacrée Fleur Montmartre,restosacreefleur@gmail.com,01 42 51 66 18,http://www.sacreefleur.fr/,"Paris, France",french restaurant,restaurant
Il était un square - Burger paris,contact@iletaitunsquare.com,01 43 37 68 07,http://www.iletaitunsquare.com/,"Paris, France",hamburger restaurant,restaurant
Francette,reservation@francette.paris,06 68 94 26 82,https://www.fugafamily.com/restaurants/francette,"Paris, France",french restaurant,restaurant
Pedzouille La Grange,dismoitout@pedzouille.fr,01 88 33 23 69,http://www.pedzouille.fr/,"Paris, France",restaurant,restaurant
Matt's Big Breakfast,hello@mattsbigbreakfast.com,(602) 254-1074,https://mattsbigbreakfast.com/,"Phoenix, USA",brunch restaurant,restaurant
Fast Eddie's Diner,fasteddiesphx@gmail.com,(602) 938-5688,https://www.fasteddiesdinerphx.com/,"Phoenix, USA",breakfast restaurant,restaurant
Original Breakfast House,riginalbreakfasthouse@aol.com,(602) 482-2328,https://www.originalbreakfasthouse.com/,"Phoenix, USA",breakfast restaurant,restaurant
Bar Luca,info@barluca.com.au,(02) 9247 9700,http://www.barluca.com.au/,"Sydney, Australia",hamburger restaurant,restaurant
Fogo de Chão Jardins,jardins@fogodechao.com.br,(11) 3062-2223,https://fogodechao.com.br/location/jardins/,"São Paulo, Brazil",barbecue restaurant,restaurant
Lamen Kazu,lamenkazu@grupokazu.com.br,(11) 3277-4286,https://lamenkazu.com.br/,"São Paulo, Brazil",ramen restaurant,restaurant
Vista Restaurante Ibirapuera,contato@vistasaopaulo.com.br,(11) 2658-3188,https://vistarestaurante.vistasaopaulo.com.br/,"São Paulo, Brazil",brazilian restaurant,restaurant
Seen - Restaurant & Bar,reservas@seensp.com,(11) 3146-5922,http://www.seensp.com/,"São Paulo, Brazil",restaurant,restaurant
Ráscal - Alameda Santos,sac@rascal.com.br,(11) 3141-0692,https://www.rascal.com.br/?utm_source=[gmb][alameda-santos]&utm_medium=[website]&utm_campaign=[youmap],"São Paulo, Brazil",mediterranean restaurant,restaurant
Tokyo Diner,office@tokyodiner.com,020 7287 8777,http://www.tokyodiner.com/,"Tokyo, Japan",japanese restaurant,restaurant
bills Omotesando,info@billsjapan.com,03-5772-1133,https://www.billsjapan.com/jp/locations/omotesando,"Tokyo, Japan",australian restaurant,restaurant
The George Street Diner,thegeorgestreetdiner@gmail.com,(416) 862-7676,http://thegeorgestreetdiner.com/,"Toronto, Canada",diner,restaurant
The Donlands Diner,donlands1955@gmail.com,(416) 421-8500,http://donlandsdiner.com/,"Toronto, Canada",breakfast restaurant,restaurant
The Broadview Diner,thebroadviewdiner@gmail.com,(416) 297-9685,http://www.broadviewdiner.com/,"Toronto, Canada",diner,restaurant
Frankie's Diner,info@frankiesdiner.ca,(416) 588-1936,http://frankiesdiner.ca/,"Toronto, Canada",hamburger restaurant,restaurant
The Senator,senatorrestaurant@rogers.com,(416) 364-7517,https://www.thesenator.com/,"Toronto, Canada",diner,restaurant
Route 401 Diner,milan@route401diner.com,(416) 247-7836,http://www.route401diner.com/,"Toronto, Canada",diner,restaurant
Fable Diner,dine@fablediner.com,(604) 563-3463,http://www.fablediner.com/,"Vancouver, Canada",diner,restaurant
Northern Cafe,northerncafeandgrill@outlook.com,(778) 532-6240,http://northerncafeandgrill.com/,"Vancouver, Canada",diner,restaurant
The Templeton,info@thetempleton.ca,(604) 685-4612,http://www.thetempleton.ca/,"Vancouver, Canada",diner,restaurant
Deacon's Corner,hello@deaconscorner.ca,(604) 684-1555,http://www.deaconscorner.ca/,"Vancouver, Canada",diner,restaurant
Cafe the Barrel,info@cafethebarrel.nl,06 51762269,http://www.cafethebarrel.nl/,"Amsterdam, Netherlands",bar,restaurant
El Viñedo Local,welcome@elvinedolocal.com,(404) 596-8239,https://www.elvinedolocal.com/,"Atlanta, USA",south american restaurant,restaurant
Café Casa Galería,experiencias@casagaleria.co,321 2683638,https://casagaleria.co/,"Bogotá, Colombia",breakfast restaurant,restaurant
