business_name,email,phone,website,city,category,niche
percolate. (Nankin Row),hello@percolate.sg,8259 0316,http://percolate.sg/,Singapore,cafe,cafe
Black & White Espresso Bar | The Strand Arcade,admin@blackandwhiteespresso.com,,https://www.blackandwhiteespresso.com/,"Sydney, Australia",cafe,cafe
The Associate Espresso Bar,info@amahospitality.com.au,,http://amahospitality.com.au/,"Sydney, Australia",cafe,cafe
Fuglen Tokyo,coffeeonline.jp@fuglen.no,,https://fuglencoffee.jp/,"Tokyo, Japan",coffee shop,cafe
All Seasons Coffee,info@allseasonscoffee.jp,03-5341-4273,http://allseasonscoffee.jp/,"Tokyo, Japan",coffee shop,cafe
L'Espresso Bar Mercurio,teresa@barmercurio.com,(416) 585-2233,https://www.lespressobarmercurio.ca/,"Toronto, Canada",cafe,cafe
Aroma Espresso Bar,help@aromacafe.ca,(416) 594-0777,http://www.aromaespressobar.ca/,"Toronto, Canada",cafe,cafe
Martin Espresso Bar,info@martinesb.com,(416) 531-1421,https://martinespressobar.ca/,"Toronto, Canada",cafe,cafe
Mallo Coffee & Bar,info@mallo.ca,(647) 351-8060,http://www.mallo.ca/,"Toronto, Canada",coffee shop,cafe
Nine Bar Coffee,info@ninebar.ca,(604) 781-6461,http://ninebar.ca/,"Vancouver, Canada",coffee shop,cafe
Milano Espresso Lounge,info@milanocoffee.ca,(604) 558-0999,https://www.milanocoffee.ca/,"Vancouver, Canada",coffee shop,cafe
CICLO ESPRESSO & COCTELES COAL HARBOUR,info@persesocialcorner.com,(604) 336-8564,https://cicloespressocafe.com/,"Vancouver, Canada",coffee shop,cafe
Aperture Coffee Bar,aperturecoffeebarmain@gmail.com,(604) 620-8056,http://www.aperturecoffeebar.com/,"Vancouver, Canada",cafe,cafe
Cafe Bonjour,info@dreamingcode.com,(617) 779-0062,https://www.cafebonjourboston.com/,"Boston, USA",cafes,cafe
Thinking Cup,info@thinkingcup.com,(617) 247-3333,http://thinkingcup.com/,"Boston, USA",cafes,cafe
Trident Booksellers & Cafe,orders@tridentbookscafe.com,(617) 267-8688,http://www.tridentbookscafe.com/,"Boston, USA",cafes,cafe
Storyville Coffee Pike Place,info@storyville.com,(206) 780-5777,https://storyville.com/pages/pike-place-market,"Seattle, USA",cafes,cafe
Bacco Cafe,baccocafe@gmail.com,(206) 355-8887,http://baccocafe.com/,"Seattle, USA",cafes,cafe
Good Voyage,info@goodvoyageseattle.com,,http://www.goodvoyageseattle.com/,"Seattle, USA",cafes,cafe
Citizen Collective,info@citizen-collective.com,(206) 284-1015,http://citizen-collective.com/,"Seattle, USA",cafes,cafe
Zeitgeist Coffee,info@zeitgeistcoffee.com,(206) 583-0497,http://zeitgeistcoffee.com/,"Seattle, USA",cafes,cafe
The Usual,theusualcafe@yahoo.com,,https://theusual.squarespace.com/,"Seattle, USA",cafes,cafe
Aroom Coffee Fremont,hello@aroomcoffee.com,(206) 960-9609,https://www.aroomcoffee.com/,"Seattle, USA",cafes,cafe
Stone Way Cafe,info@stonewaycafe.com,(206) 420-4435,http://www.stonewaycafe.com/,"Seattle, USA",cafes,cafe
Faculty Coffee,hello@facultycoffee.com,0121 448 7543,http://www.facultycoffee.com/,"Birmingham, UK",cafes,cafe
Cherry Red's Cafe Bar,people@cherryreds.com,0121 643 5716,http://www.cherryreds.com/,"Birmingham, UK",cafes,cafe
Coffee Joint,info@coffeejoint.co.uk,07777 333425,https://www.coffeejoint.co.uk/?utm_source=GBP.website&utm_medium=GBP&utm_campaign=br13062-website,"Birmingham, UK",cafes,cafe
Rising Cafe,birmingham@risingcafe.co.uk,0121 594 0640,https://www.risingcafe.co.uk/birmingham,"Birmingham, UK",cafes,cafe
Ju Ju's Cafe Birmingham,julia@jujuscafe.org.uk,0121 456 3384,http://www.jujuscafe.co.uk/,"Birmingham, UK",cafes,cafe
Saint Kitchen - JQ,hi@saintkitchen.com,0121 236 2940,http://www.saintkitchen.com/,"Birmingham, UK",cafes,cafe
200 Degrees Coffee Shop & Barista School,colmorerow@200degs.com,0121 312 4375,http://www.200degs.com/birmingham-colmore-row,"Birmingham, UK",cafes,cafe
Wayland’s Yard Coffee & Brunch Cafe / Diner,hi@waylandsyard.co.uk,,https://www.waylandsyard.co.uk/,"Birmingham, UK",cafes,cafe
Coffee Tales Jewellery Quarter,hello@coffee-tales.com,0121 212 3531,http://www.coffee-tales.com/,"Birmingham, UK",cafes,cafe
Ottoman Coffeehouse,admin@ottomancoffeehouse.co.uk,0141 588 5982,http://www.ottomancoffeehouse.co.uk/,"Glasgow, UK",cafes,cafe
Singl-end Merchant City,garnethill@thesingl-end.co.uk,0141 552 4433,https://www.thesingl-end.co.uk/,"Glasgow, UK",cafes,cafe
Sorriso Cafe,sorrisoglasgow@gmail.com,0141 737 6861,https://www.sorrisocafe.co.uk/,"Glasgow, UK",cafes,cafe
Crew Collective & Cafe,josianne@crewcollectivecafe.com,(514) 285-7095,https://crewcollectivecafe.com/,"Montreal, Canada",cafes,cafe
"La Finca Café | Café, Marché Local Lunch De Quartier Dans La Région De Montréal",info@lafinca.ca,(514) 903-8911,http://www.lafinca.ca/,"Montreal, Canada",cafes,cafe
Bar Caffettiera,info@caffettiera.ca,(514) 507-2055,http://caffettiera.ca/,"Montreal, Canada",cafes,cafe
Cafe Aunja,info@aunja.com,(514) 914-8337,http://aunja.com/,"Montreal, Canada",cafes,cafe
Café Parvis,info@cafeparvis.com,(514) 764-3589,http://cafeparvis.com/,"Montreal, Canada",cafes,cafe
Amea Café,rsvp@ameacafe.com,,http://www.ameacafe.com/,"Montreal, Canada",cafes,cafe
Alforno Bakery & Cafe,orders@alforno.ca,(403) 454-0308,http://alforno.ca/,"Calgary, Canada",cafes,cafe
The Rooftop YYC,reservations@therooftop.ca,(403) 262-0080,https://www.therooftop.ca/,"Calgary, Canada",cafes,cafe
Higher Ground Cafe,info@highergroundcafe.ca,(403) 270-3780,http://highergroundcafe.ca/,"Calgary, Canada",cafes,cafe
Sought and Found Coffee Roasters,meetme@soughtxfound.coffee,(403) 830-7278,https://www.soughtxfound.coffee/,"Calgary, Canada",cafes,cafe
Analog Coffee 17 Ave,orderdesk@analogcoffee.ca,(587) 356-0042,http://www.analogcoffee.ca/,"Calgary, Canada",cafes,cafe
ZCREW Cafe,info@zcrewcafe.com,(403) 460-6668,https://zcrewcafe.com/,"Calgary, Canada",cafes,cafe
Calgary Heritage Roasting Company,info@canadianheritageroastingco.com,(403) 455-2472,http://www.calgaryheritageroastingco.com/,"Calgary, Canada",cafes,cafe
Brew Cafe & Wine Bar,bookings@brewcafewinebar.com.au,(07) 3211 4242,https://www.brewcafewinebar.com.au/,"Brisbane, Australia",cafes,cafe
Blue Bear Coffeehouse,b.b.coffeehouse@outlook.com,,https://bluebearcoffeehouse.squarespace.com/,"Brisbane, Australia",cafes,cafe
Babylon Brisbane,info@babylonbrisbane.com.au,(07) 3186 6655,http://www.babylonbrisbane.com.au/,"Brisbane, Australia",cafes,cafe
QAG Cafe,feedback@qagoma.qld.gov.au,,https://www.qagoma.qld.gov.au/visit/eat-and-drink/,"Brisbane, Australia",cafes,cafe
"Farmhouse, Kedron Cafe",hello@farmhousekedron.com.au,(07) 3861 1956,https://www.farmhousekedron.com.au/,"Brisbane, Australia",cafes,cafe
One60 Café,info@one60cafe.com.au,0478 485 875,http://one60cafe.com.au/,"Perth, Australia",cafes,cafe
La Veen Coffee - King Street,online@laveencoffee.com.au,,http://www.laveencoffee.com.au/,"Perth, Australia",cafes,cafe
Voodoo Cafe,info@voodoocafe.com.au,0478 845 908,https://www.voodoocafe.com.au/,"Perth, Australia",cafes,cafe
Tiisch,info@tiisch.com.au,(08) 9678 5150,https://www.tiisch.com.au/book-now/?utm_source=gmb&utm_medium=gmb&utm_campaign=gmb,"Perth, Australia",cafes,cafe
Chinta,chinta@chintadesigns.com.au,(08) 9444 7939,http://chintacafe.com/,"Perth, Australia",cafes,cafe
Beantown Cafe,beantowncafecork@gmail.com,(021) 239 9400,https://www.beantowncafecork.com/,"Cork, Ireland",cafes,cafe
Izz Cafe,info@izz.ie,(021) 229 0689,http://www.izz.ie/,"Cork, Ireland",cafes,cafe
Alchemy Coffee and Bookstore,online@alchemycoffeecork.com,,https://alchemycoffeecork.com/,"Cork, Ireland",cafes,cafe
Neo Cafe & Eatery,info@neocafe.co.nz,04 385 9553,http://www.neocafe.co.nz/,"Wellington, New Zealand",cafes,cafe
Flight Coffee Hangar Cafe,gm@hangarcafe.co.nz,027 535 0884,https://www.hangarcafe.co.nz/,"Wellington, New Zealand",cafes,cafe
Karaka Cafe,bookings@karakacafe.co.nz,027 916 8369,https://www.karakacafe.co.nz/,"Wellington, New Zealand",cafes,cafe
Prefab-ACME,prefabhall@acmeandco.co.nz,04 385 2263,http://www.acmeandco.co.nz/,"Wellington, New Zealand",cafes,cafe
Fidel's Cafe,info.fidelscafe@gmail.com,04 384 7039,http://www.fidelscafe.com/,"Wellington, New Zealand",cafes,cafe
Customs,shopnz@coffeesupreme.com,,http://www.coffeesupreme.com/,"Wellington, New Zealand",cafes,cafe
Gemini Cafe & Eatery,geminicafewellington@gmail.com,04 210 1213,http://www.geminicafe.co.nz/,"Wellington, New Zealand",cafes,cafe
Kaffee Eis Cuba Street,info@kaffeeeis.co.nz,04 803 3620,http://kaffeeeis.co.nz/,"Wellington, New Zealand",cafes,cafe
Triveni Terrace Cafe,hello@redcedarhospitality.com,099715 66904,https://redcedarhospitality.com/,"Delhi, India",cafes,cafe
Cafe Dori,customercare@nappadori.com,080760 54238,https://www.nappadori.com/cafe-dori/,"Delhi, India",cafes,cafe
AMA Cafe | Majnu Ka Tilla,info@amacafe.co,084489 94259,http://www.amacafe.co/,"Delhi, India",cafes,cafe
Cine Tree Cafe,ccoi1947@gmail.com,,https://cinetreecafe.com/,"Delhi, India",cafes,cafe
Hamoni: Cafe by the Greens,cafe@hamonigolf.com,072900 38887,http://www.hamonigolf.com/,"Delhi, India",cafes,cafe
"Cafe Vagabond - Coffee Bar | Bakery | Indian | Continental, Paharganj",info@hotelajanta.com,099588 50203,https://www.hotelajanta.com/dining.php,"Delhi, India",cafes,cafe
The Hole In The Wall Cafe,the.hole.in.the.wall.cafe@gmail.com,099456 92562,http://www.theholeinthewallcafe.org/,"Bangalore, India",cafes,cafe
Roastea - Curated Coffee And Tea Artisans,feedback@roastea.in,099040 02700,https://www.roastea.in/,"Bangalore, India",cafes,cafe
Paper & Pie,contactus@paperandpie.in,090357 00876,https://www.paperandpie.in/contact/,"Bangalore, India",cafes,cafe
The Rameshwaram Cafe - Indiranagar,info@therameshwaramcafe.org,090711 79191,https://therameshwaramcafe.org/about,"Bangalore, India",cafes,cafe
Over Coffee,overcoffeeindia@gmail.com,096117 56470,https://www.overcoffee.in/,"Bangalore, India",cafes,cafe
Roastery Coffee House,support@roasterycoffee.co.in,063095 90610,https://www.roasterycoffee.co.in/,"Hyderabad, India",cafes,cafe
Theory Patisserie & Cafe,theorycdb@gmail.com,083676 96769,http://www.theorycafe.in/,"Hyderabad, India",cafes,cafe
Lé Vantage Café Bar,levantagecafe@gmail.com,091211 91782,http://www.levantagecafebar.com/,"Hyderabad, India",cafes,cafe
Writer's Café,info@advantagefoods.in,089258 44029,https://www.advantagefoods.in/,"Chennai, India",cafes,cafe
Wild Gardencafe,wildgarden@amethystchennai.com,044 4599 1633,http://www.amethystchennai.com/wildgarden.html,"Chennai, India",cafes,cafe
"KUP Coffee Roasters, Nungambakkam",sip@kup.world,091767 27000,https://www.kup.world/,"Chennai, India",cafes,cafe
Salvation Cafe,eat@salvationcafe.co.za,011 482 7795,http://www.salvationcafe.co.za/,"Johannesburg, South Africa",cafes,cafe
Bean There Coffee Company - Milpark JHB,info@beanthere.co.za,087 310 3100,http://www.beanthere.co.za/,"Johannesburg, South Africa",cafes,cafe
tashas Melrose Arch,melrose@tashascafe.com,011 568 5488,https://www.tashascafe.com/locations/johannesburg/melrose/,"Johannesburg, South Africa",cafes,cafe
Father Coffee Rosebank,twila@fathercoffee.co.za,079 506 6322,http://www.father.coffee/,"Johannesburg, South Africa",cafes,cafe
Mikes Heritage House,bookings@mikesheritagehouse.co.za,011 484 2688,http://www.mikesheritagehouse.co.za/,"Johannesburg, South Africa",cafes,cafe
Gatvol coffee,natalie@gatvolcoffee.co.za,079 497 5819,http://www.gatvolcoffee.co.za/,"Durban, South Africa",cafes,cafe
Bellevue Cafe,cafe@bellevuenet.co.za,031 717 2780,http://www.bellevuecafe.co.za/,"Durban, South Africa",cafes,cafe
The KZNSA Arts Cafe,gallery@kznsagallery.co.za,031 277 1702,http://www.kznsagallery.co.za/,"Durban, South Africa",cafes,cafe
The Coffee Movement,aloha@thecoffeemovement.com,,https://www.thecoffeemovement.com/,"San Francisco, USA",coffee shops,cafe
Scullery,info@scullerysf.com,(415) 440-4497,http://www.scullerysf.com/,"San Francisco, USA",coffee shops,cafe
Saint Frank Coffee,info@saintfrankcoffee.com,(415) 881-8062,http://www.saintfrankcoffee.com/,"San Francisco, USA",coffee shops,cafe
Hedge Coffee,coffee@hedge.coffee,(415) 603-9818,http://hedge.coffee/,"San Francisco, USA",coffee shops,cafe
Third Wheel Coffee,info@thirdwheel.coffee,,http://www.thirdwheel.coffee/,"San Francisco, USA",coffee shops,cafe
Caffe Trieste,caffetriestenorthbeach@yahoo.com,(415) 392-6739,https://caffetrieste.com/,"San Francisco, USA",coffee shops,cafe
Home Coffee Roasters,hello@homecoffeesf.com,(415) 780-5423,http://homecoffeesf.com/,"San Francisco, USA",coffee shops,cafe
Madhouse Cafe,madhousecafeboston@gmail.com,(617) 620-1501,https://madhousecafe.com/,"Boston, USA",coffee shops,cafe
cacao,cacao@cacaonuts.com,(857) 449-9098,https://cacaonuts.com/,"Boston, USA",coffee shops,cafe
Seattle Sunshine Coffee,seattlesunshinecoffee@gmail.com,(206) 420-8461,https://www.seattlesunshinecoffee.com/,"Seattle, USA",coffee shops,cafe
Overcast Coffee,info@overcastcoffee.co,(206) 588-2621,http://www.overcastcoffee.co/,"Seattle, USA",coffee shops,cafe
200 Degrees Coffee Shop,info@200degs.com,0121 312 4383,http://www.200degs.com/,"Birmingham, UK",coffee shops,cafe
The Milkman,hello@themilkman.coffee,,http://www.themilkman.coffee/,"Edinburgh, UK",coffee shops,cafe
The Coffee Cave,sales@thecoffeecave.com,,http://thecoffeecave.com/,"Edinburgh, UK",coffee shops,cafe
The Edinburgh Larder - Blackfriars Street,info@edinburghlarder.co.uk,0131 556 6922,http://www.edinburghlarder.co.uk/,"Edinburgh, UK",coffee shops,cafe
Triple-Tri Coffee,tripletricoffee@gmail.com,,http://www.tripletricoffee.com/,"Edinburgh, UK",coffee shops,cafe
Cairngorm Coffee,orders@cairngormcoffee.com,,http://www.cairngorm.coffee/,"Edinburgh, UK",coffee shops,cafe
Bastard Barista,info@bastardbarista.com,0131 603 7372,https://www.bastardbarista.com/,"Edinburgh, UK",coffee shops,cafe
Willow Grove Coffee,adele@willowgrovecoffee.co.uk,0141 237 3490,https://www.willowgrovecoffee.com/,"Glasgow, UK",coffee shops,cafe
iCafe Merchant City,recruitment@icafe.uk.com,,http://www.icafe.uk.com/,"Glasgow, UK",coffee shops,cafe
Café Redwood,caferedwoodmtl@gmail.com,,http://caferedwood.com/,"Montreal, Canada",coffee shops,cafe
Bono Coffee Roasters,bonocoffee001@gmail.com,(403) 200-2166,http://bonocoffee.ca/,"Calgary, Canada",coffee shops,cafe
Humble Coffee Roasters,humblecoffeeroasters@gmail.com,(403) 850-9396,https://www.humblecoffeeroasters.ca/,"Calgary, Canada",coffee shops,cafe
Strauss,contact@strausscafe.com.au,(07) 3236 5232,http://www.strausscafe.com.au/,"Brisbane, Australia",coffee shops,cafe
Edward Espresso & Kitchen,orders@edwardespresso.com.au,,https://edwardespresso.com.au/,"Brisbane, Australia",coffee shops,cafe
VELVET,contact@velvetcork.ie,,https://www.velvetcork.ie/,"Cork, Ireland",coffee shops,cafe
Maranui Cafe,maranuimanager@gmail.com,04 387 4539,http://www.maranuicafe.co.nz/,"Wellington, New Zealand",coffee shops,cafe
CoffeeShop Company,feedback@franchiseindia.in,,https://coffeeshopcompany.co.in/,"Delhi, India",coffee shops,cafe
Cafe By Soul,cafebysoul@gmail.com,088268 56001,http://www.cafebysoul.com/,"Delhi, India",coffee shops,cafe
DiGhent Cafe,reachout@dighent.com,0124 422 7444,https://www.dighent.com/,"Delhi, India",coffee shops,cafe
Chika - A Coffee Collective,chikacoffeeroasters@gmail.com,081250 81243,https://www.chikacoffee.com/,"Hyderabad, India",coffee shops,cafe
Cafe Niloufer Premium Lounge - Banjara Hills,feedback@cafeniloufer.com,076589 33930,https://www.cafeniloufer.com/,"Hyderabad, India",coffee shops,cafe
Beachville Coffee Roasters,support@beachvillecoffee.com,096770 53244,http://www.beachvillecoffee.com/,"Chennai, India",coffee shops,cafe
The Grind Coffee Company,max@thegrindcoffeecompany.co.za,010 753 3183,https://grindcoffeecompany.co.za/,"Johannesburg, South Africa",coffee shops,cafe
DE FACTO COFFEE,info@defactocoffee.co.za,086 133 3228,http://www.defactocoffee.co.za/,"Johannesburg, South Africa",coffee shops,cafe
Freshly Ground Coffee,info@freshlyground.co.za,010 500 1694,http://www.freshlyground.co.za/,"Johannesburg, South Africa",coffee shops,cafe
Reserved Cafe,reservedcafe@gmail.com,073 789 2632,http://www.reservedcafe.co.za/,"Johannesburg, South Africa",coffee shops,cafe
The Flower Cup - Coffee Shop,info@grandiflora.co.za,010 017 1108,https://grandiflora.co.za/pages/the-flower-cup,"Johannesburg, South Africa",coffee shops,cafe
Sextant Coffee Roasters,info@sextantcoffee.com,(415) 355-1415,http://sextantcoffee.com/,"San Francisco, USA",espresso bars,cafe
The Buena Vista,thebuenavista@comcast.net,(415) 474-5044,http://www.thebuenavista.com/home/home.html,"San Francisco, USA",espresso bars,cafe
Ocean Beach Cafe,aloha@oceanbeachcafe.com,(415) 753-9352,https://www.oceanbeachcafe.com/,"San Francisco, USA",espresso bars,cafe
Dento Piano Cafe and Bar,dentopianocafebar@gmail.com,,https://www.dentopianocafebar.com/,"San Francisco, USA",espresso bars,cafe
Caffè dello Sport,mivan@caffedellosport.net,(617) 523-5063,https://www.caffedellosport.net/,"Boston, USA",espresso bars,cafe
Broadsheet Coffee Roasters,hi@broadsheetcoffee.com,(617) 945-2867,https://broadsheetcoffee.com/,"Boston, USA",espresso bars,cafe
Nine Bar Espresso,ninebarespresso.somerville@gmail.com,(617) 764-1915,https://www.ninebarespresso.net/,"Boston, USA",espresso bars,cafe
4th Ave Espresso Bar,olympic@fairmont.com,(206) 287-4008,https://www.fairmont.com/seattle/dining/fourth-ave-espresso-bar/,"Seattle, USA",espresso bars,cafe
Uptown Espresso - Belltown,office@uptownespresso.com,(206) 441-1084,https://www.uptownespresso.com/,"Seattle, USA",espresso bars,cafe
Cafe Allegro,wholesale@seattleallegro.com,(206) 633-3030,http://www.seattleallegro.com/,"Seattle, USA",espresso bars,cafe
Espresso Vivace Capitol Hill,info@espressovivace.com,(206) 860-2722,http://espressovivace.com/,"Seattle, USA",espresso bars,cafe
The Fonte Bar at Rainier Square,info@thefontebar.com,(206) 556-2790,https://www.thefontebar.com/,"Seattle, USA",espresso bars,cafe
Goldvine Coffee Bar & Gallery,info@goldvinecoffee.com,,https://www.goldvinecoffee.com/,"Seattle, USA",espresso bars,cafe
Hey Brew Espresso,info@heybrew.co.uk,07897 604081,http://www.heybrew.co.uk/,"Birmingham, UK",espresso bars,cafe
Fern Coffee Bar,hello@ferncoffee.co.uk,,http://www.ferncoffee.co.uk/,"Glasgow, UK",espresso bars,cafe
Papercup Coffee Company,info@papercupcoffee.co.uk,07719 454376,http://www.papercupcoffee.co.uk/,"Glasgow, UK",espresso bars,cafe
Pigeon Espresso Bar,pigeons@pigeonespressobar.com,(514) 447-9570,http://pigeoncafe.ca/,"Montreal, Canada",espresso bars,cafe
Eight Ounce Coffee,customers@eightouncecoffee.ca,(403) 457-9844,http://www.eightouncecoffee.ca/,"Calgary, Canada",espresso bars,cafe
Kinky Lizard Cafe Espresso Bar,info@kinkylizard.com.au,(08) 6381 0014,http://www.kinkylizard.com.au/,"Perth, Australia",espresso bars,cafe
Craic & Coffee,atendimento@dguests.com,085 748 1768,https://www.dguests.com/cardapio/craic.coffee01?fbclid=PAZXh0bgNhZW0CMTEAAaerk3PGF7rycn4EgkVXLY1KVucLthQCh7ZDs26Rm5NKrae0p_aFA3_ZNBnxUQ_aem_lnoE9FTrVTfT_rGB12yDVw,"Cork, Ireland",espresso bars,cafe
Zephyr Café & Bar,hello@zephyrcafe.co.nz,022 378 6951,https://www.zephyrcafe.co.nz/,"Wellington, New Zealand",espresso bars,cafe
The Beanery by Mojo,beanery@mojo.coffee,04 473 1903,https://mojo.coffee/collections/locations/products/beanery,"Wellington, New Zealand",espresso bars,cafe
Cha Bar,chabarkol@apeejaygroup.com,099109 94865,https://chabar.in/,"Delhi, India",espresso bars,cafe
Savorworks Coffee & Chocolate,info@savorworksroasters.com,087506 17272,https://www.savorworksroasters.com/,"Delhi, India",espresso bars,cafe
Café 27,help+70093@cusiq.ai,098112 78880,http://cafe27.in/,"Delhi, India",espresso bars,cafe
The Caffeine Baar Cafe & Roastery,info@thecaffeinebaar.com,096114 94141,https://www.thecaffeinebaar.com/,"Bangalore, India",espresso bars,cafe
Alchemy,sales@chanceryhotels.com,096119 81818,http://www.chanceryhotels.com/,"Bangalore, India",espresso bars,cafe
Cafe Noir,contact@cafenoir.in,080 4098 2050,https://cafenoir.in/,"Bangalore, India",espresso bars,cafe
Tropicalia Coffee,admin@tropicaliacoffee.com,322 6802553,https://www.tropicaliacoffee.com/,"Bogota, Colombia",cafes,cafe
Las Violetas,contacto@lasvioletas.com,011 4958-7387,http://www.lasvioletas.com/,"Buenos Aires, Argentina",cafes,cafe
DOC Café,cafeina@doccafe.com.ar,011 6196-5270,http://doccafe.com.ar/,"Buenos Aires, Argentina",cafes,cafe
The Homemade Cafe,thehomemadecafe4@gmail.com,070458 94299,http://thehomemadecafe.co.in/,"Mumbai, India",cafes,cafe
Aromas Café & Bistro,info@ihpl.asia,082911 66739,http://aromas.asia/,"Mumbai, India",cafes,cafe
dialog,hello@dialogphx.com,(602) 760-6911,http://dialogphx.com/,"Phoenix, USA",cafes,cafe
Urbe Cafe Bar,lojaonline@urbecafe.com.br,(11) 99344-8165,http://www.urbecafe.com.br/,"Sao Paulo, Brazil",cafes,cafe
London Coffee Station,londoncoffeestation@gmail.com,(11) 93099-1094,http://www.londoncoffeestation.com.br/,"Sao Paulo, Brazil",cafes,cafe
Um Coffee Co.,cafe@umcoffeeco.com.br,(11) 3229-3988,http://www.umcoffeeco.com.br/,"Sao Paulo, Brazil",cafes,cafe
Sterna Café - Jardins,sac@sternacafe.com.br,(11) 93801-0157,https://sternacafe.com.br/,"Sao Paulo, Brazil",cafes,cafe
MIA MIA Tokyo,hello@mia-mia.tokyo,,http://www.mia-mia.tokyo/,"Tokyo, Japan",cafes,cafe
Pokemon Cafe Tokyo Nihombashi,pokemon-cafe-cs@sld-inc.com,03-6262-3439,https://www.pokemon-cafe.jp/ja/cafe/,"Tokyo, Japan",cafes,cafe
Ninja Experience Cafe Harajuku In Tokyo,info@ninja-cafe.com,070-9117-2841,https://ninja-cafe.com/en/harajuku/,"Tokyo, Japan",cafes,cafe
Art House Cafe,info@azhadniaz.com,02 666 0175,http://www.azhadniaz.com/,"Abu Dhabi, UAE",cafes,cafe
Third Place - A Community Cafe,info@thethirdplaceuae.com,02 681 1877,http://www.thethirdplaceuae.com/,"Abu Dhabi, UAE",cafes,cafe
Café 302,almaha.arjaan@rotana.com,02 610 6666,https://www.rotana.com/almahaarjaanbyrotana/dining/cafethreezerotwo,"Abu Dhabi, UAE",cafes,cafe
Coffee Architecture,contact@thecoffeearchitecture.com,055 446 3433,http://www.thecoffeearchitecture.com/,"Abu Dhabi, UAE",cafes,cafe
Saddle House - Marsa Al Bateen,marketing@saddledubai.com,050 394 4802,http://www.saddledubai.com/,"Abu Dhabi, UAE",cafes,cafe
Tar Tar,bookings@tartarabuja.com,0810 830 6948,http://www.tartarabuja.com/,"Abuja, Nigeria",cafes,cafe
Akara Cafe Wuse,akaracafeoffice@gmail.com,0903 437 3438,http://akaracafe.wixsite.com/home,"Abuja, Nigeria",cafes,cafe
MANILA CAFE BISTRO,ask@manilacafe.ph,0917 678 3344,http://www.manilacafe.ph/,"Manila, Philippines",cafes,cafe
Commune Café + Bar + Roastery,havecoffee@commune.ph,0919 859 5848,http://www.commune.ph/,"Manila, Philippines",cafes,cafe
El Mundo Cafe,hello@elmundocafe.ph,0998 962 3405,http://www.elmundocafe.ph/,"Manila, Philippines",cafes,cafe
dropthebean,irene@dropthebean.com,(02) 8556 6140,http://www.dropthebean.com/,"Manila, Philippines",cafes,cafe
Gatvol coffee,info@gatvolcoffee.co.za,079 497 5819,http://www.gatvolcoffee.co.za/,"Durban, South Africa",coffee shops,cafe
Colombo Coffee & Tea Specialty Roastery,orders@colombo.co.za,031 563 3664,https://colombo.coffee/,"Durban, South Africa",coffee shops,cafe
Antique Cafe,manager@antiquecafe.co.za,081 444 1986,http://www.antiquecafe.co.za/,"Durban, South Africa",coffee shops,cafe
Milestones Coffee Abu Dhabi Mall,info@milestonescoffee.ae,02 583 6444,https://milestonescoffee.ae/,"Abu Dhabi, UAE",coffee shops,cafe
ARQA Lounge,manager_arqa@outlook.com,050 344 1196,https://arqalounge.com/,"Abu Dhabi, UAE",espresso bars,cafe
The Majlis,themajlis.shop@gmail.com,054 725 4180,https://themajlis.shop/,"Abu Dhabi, UAE",espresso bars,cafe
Colnago Abu Dhabi,colnago.abudhabi@colnago.com,02 562 2953,https://colnagocaffe.com/,"Abu Dhabi, UAE",espresso bars,cafe
Genzify Café & Culture Centre,hi@genzifyafrica.com,0812 451 9077,https://genzifyafrica.com/,"Abuja, Nigeria",espresso bars,cafe
Flour + Time Bakery,flourandtimebakery@gmail.com,(470) 368-6588,http://www.flourandtimebakery.com/,"Atlanta, USA",vegan restaurant,restaurant
Flaky Not Flaky - Bake Shoppe and Chocolatarium,info@flakynotflaky.com,(770) 847-0427,http://www.flakynotflaky.com/,"Atlanta, USA",restaurant,restaurant
Doña Bakehouse Kuala Lumpur,connect@donabakehouse.com,018-782 8782,https://donabakehouse.com/,"Kuala Lumpur, Malaysia",restaurant,restaurant
La Boulangerie,info@laboulangerie.pt,21 395 1208,https://laboulangerie.pt/,"Lisbon, Portugal",restaurant,restaurant
Dylan Patisserie Makati,info@dylanpatisserie.com,0917 877 2999,https://www.dylanpatisserie.com/,"Manila, Philippines",breakfast restaurant,restaurant
Brunetti Oro Flinders Lane,yuri@brunettioro.com,(03) 9069 3169,https://brunettioro.com.au/?utm_source=local&utm_medium=organic&utm_campaign=gmb-listing_flinderslane,"Melbourne, Australia",italian restaurant,restaurant
La Industria Bakery & Cafe,info@laindustriabakery.com,(786) 803-8333,https://www.laindustriabakery.com/,"Miami, USA",brunch restaurant,restaurant
Cakes And Muffin House,info@cakesandmuffins.co.ke,0724 693103,http://www.cakesandmuffins.co.ke/,"Nairobi, Kenya",restaurant,restaurant
Boudin Bakery,info@bistroboudin.com,(415) 351-5561,https://www.bistroboudin.com/,"San Francisco, USA",restaurant,restaurant
Wholegreen Bakery & Cafe Sydney City,orders@wholegreenbakery.com.au,(02) 9286 3963,http://www.wholegreenbakery.com.au/,"Sydney, Australia",brunch restaurant,restaurant
o bistro,info@obistro.nl,,http://www.obistro.nl/,"Amsterdam, Netherlands",french restaurant,restaurant
Bistro Baret,info@bistrobaret.nl,020 622 5602,http://www.bistrobaret.nl/,"Amsterdam, Netherlands",bistro,restaurant
